id,sentiment
"3647_1",0.3682253803439182
"174_7",0.8438861817254012
"5539_7",0.17759911532272218
"3384_10",0.9981804354548217
"3811_4",0.35569187652995277
"4079_8",0.7531769865769709
"1179_7",0.5456902776790784
"3069_9",0.8849708641398754
"3769_8",0.8780603124263894
"9247_10",0.8444592874321527
"10434_1",0.05392305940123671
"1147_10",0.914167075038625
"5344_7",0.9353126977615256
"8073_10",0.7642532218553614
"7833_3",0.10416307296327641
"8370_1",0.01601973983425424
"9007_8",0.08563568280035311
"6624_7",0.5134758331265963
"6683_3",0.08493971812751314
"12275_7",0.548498064304516
"11927_8",0.639042744662729
"1560_10",0.9652781333571917
"1325_9",0.5599798009087353
"3548_8",0.1087017071846838
"607_1",0.0037493505524787253
"6702_7",0.7008777343042817
"5702_3",0.011223631405070263
"11345_8",0.6383027267057312
"3428_4",0.14764741717264304
"7209_9",0.8146159769201163
"8425_8",0.8817865931663085
"3087_1",0.29856281782940997
"1119_8",0.839088544156154
"5715_3",0.23236154195692585
"8645_1",0.29925959526582024
"2149_3",0.31046841438849987
"10403_10",0.3086761359325711
"5628_1",0.1301677564749535
"5570_10",0.9542757223957683
"1613_3",0.016307855051486374
"1454_4",0.780251081219036
"5094_3",0.24455003170903958
"7982_1",0.07598263388064591
"6894_2",0.8139618436629746
"6554_1",0.2836926050966541
"4721_3",0.1956622384077605
"6904_4",0.1503820697640725
"893_8",0.9872409302712534
"4605_4",0.8581408835788747
"11516_7",0.31227712364379334
"11718_7",0.856409008314132
"5956_1",0.04422843930703629
"7455_9",0.8210539529607616
"6396_4",0.5853015895418159
"1223_8",0.8733821271296467
"8556_1",0.059321286725687455
"6108_8",0.5464845684942488
"11690_1",0.12501582226307564
"3778_9",0.746930176338103
"3627_4",0.8096644455296562
"8256_4",0.040431781955580545
"533_1",0.03746476887192319
"5235_4",0.007054688937725763
"621_2",0.21319686661785758
"5365_1",0.5847483668826684
"8180_3",0.4539613310195612
"7396_7",0.07461940764603223
"9776_10",0.958779726713565
"8175_10",0.8450489725968421
"3128_1",0.2643454039726023
"4606_1",0.1888150262877457
"6158_2",0.17687397440516495
"3281_10",0.9345838179082282
"4723_4",0.08237947861621871
"11994_3",0.006017543443105565
"7701_1",0.03121041851485443
"103_3",0.11382342698371989
"8908_10",0.8445983841497474
"8876_1",0.16599412925342966
"7519_9",0.9953825841117264
"12456_8",0.49799738214232747
"9514_8",0.9221293655749426
"8680_8",0.38893202482300976
"12402_10",0.7580760945659109
"362_2",0.2787658181495447
"9825_7",0.876736809624221
"2913_3",0.5894715589511749
"7164_8",0.951663824016151
"11177_7",0.8064376862595088
"5707_10",0.8633282135254013
"8103_10",0.9451892690486331
"6289_1",0.32954718627937724
"11754_1",0.17656794781156346
"11640_10",0.623459293751263
"9933_7",0.7974425306055947
"185_10",0.9471603227807915
"242_10",0.8889873058491146
"9369_8",0.9421814641266318
"7453_10",0.9594034487176345
"7514_7",0.3809655299799782
"10860_2",0.28374912951964765
"8663_8",0.12347730706534925
"9108_1",0.11514869959202123
"7941_1",0.0499953556231749
"10116_1",0.061192609017447455
"9841_4",0.16345577275953557
"4512_9",0.9890764703345846
"4853_2",0.15303983703918767
"2664_4",0.5645798890526882
"9966_10",0.5707704889249212
"5167_2",0.15430868203136722
"3894_2",0.006542335994697001
"3929_8",0.8609394937454393
"7165_10",0.7604725085753022
"5451_8",0.6607868953085717
"2947_4",0.4108238502814086
"4611_10",0.9264524232086404
"5807_1",0.24210958781619155
"9464_8",0.7606377474337044
"3124_10",0.897667840699847
"2705_4",0.7217095300632596
"12187_8",0.6833180936228834
"12319_10",0.9650231127992042
"9874_3",0.4874983412505362
"3406_4",0.6501975345606164
"2327_10",0.8258371117698274
"605_10",0.9062675793392404
"8080_4",0.0326205599712671
"3074_10",0.8824688518478645
"2499_3",0.019851324829978728
"1013_1",0.42554827592612615
"11535_1",0.2006902810229054
"4118_7",0.6543338206629193
"10492_8",0.8643278395142431
"2129_4",0.650885629448182
"9814_10",0.2512133843899609
"10671_9",0.6364533839465101
"5980_10",0.9094588652479517
"2755_2",0.18239560215366407
"5461_2",0.2568826023103829
"11979_1",0.17526629012696432
"8810_1",0.09350229688385293
"852_7",0.5113527153190296
"10961_4",0.05973450694511199
"7436_4",0.19816941332980273
"11281_3",0.5454766367290685
"4208_3",0.14860137916918495
"8213_10",0.72481822507411
"9851_2",0.24807588199365901
"4713_7",0.7624943801396541
"9528_1",0.841360062021212
"3595_10",0.9747124920797009
"5785_3",0.31399591154892115
"10370_3",0.051860338065852225
"1980_3",0.7034232491338296
"8800_4",0.15106470387315962
"4437_3",0.091557889282877
"28_3",0.1015261780217802
"12171_1",0.1556754828000887
"9359_3",0.17025479031333668
"3831_9",0.9570777611209506
"10962_7",0.8186475167215657
"1500_9",0.6701162965058274
"11470_10",0.7877053402564386
"11843_3",0.0880508905593211
"11200_4",0.5356237647173929
"1067_1",0.025746218579262473
"3333_1",0.40784018799384836
"4487_4",0.5095233498453547
"6428_1",0.12974929545768865
"575_7",0.42087505906666145
"10904_9",0.6692812698917826
"11821_2",0.37212724292983923
"11605_1",0.39803218700578685
"1111_7",0.6524991625056007
"10295_1",0.499501650848006
"1146_4",0.21449306363347379
"2405_9",0.33683209954650306
"11081_10",0.8250042670657839
"2201_10",0.821985098423203
"4844_1",0.2951115927804145
"11007_8",0.7432189090193232
"6535_7",0.7660853622421654
"2653_4",0.5262186260577867
"8245_10",0.5735719594993504
"9951_8",0.8401927083442967
"6133_8",0.3609153134348845
"10006_2",0.13854169366253788
"7350_1",0.25386193320565636
"4509_9",0.9481546590685672
"948_1",0.4513636283236847
"3987_1",0.09570516931414456
"2947_10",0.18710168903410304
"6041_3",0.052406641420185994
"2946_1",0.13400949907426388
"11967_4",0.18367367873490897
"1185_10",0.9445016106148676
"10323_2",0.7222845360957438
"11706_2",0.007608816540470089
"3663_1",0.08305386100230822
"5602_10",0.9508696458670247
"4870_10",0.7842519449702989
"1994_1",0.05491554603051091
"10807_7",0.8329812284835899
"6871_3",0.7751039666167732
"1175_2",0.0009769094464351044
"10919_7",0.6795980743340019
"8127_10",0.979972398948373
"12497_4",0.4817849921784018
"3274_1",0.5503831414564573
"2568_3",0.15519147966522615
"840_2",0.03485701874530001
"5626_10",0.8550349150993874
"7561_10",0.9088626504876101
"4600_3",0.4980455532371968
"3324_9",0.6884120822126992
"8899_7",0.5182169262186999
"5592_8",0.5216416843563917
"12483_4",0.018043384929830375
"7874_1",0.03147293827735754
"5878_10",0.8257955705316848
"4303_9",0.5776848863554054
"9421_1",0.03020793181446836
"10269_4",0.8094429253138778
"10615_2",0.571836521643422
"2634_10",0.6543850254385086
"7522_1",0.26384075845743593
"9289_10",0.8404026610278768
"4636_10",0.697266578590362
"1241_7",0.4194640818989965
"9458_9",0.3147329172764144
"11690_10",0.9314297628196819
"7176_4",0.39974482930274163
"6212_10",0.8351720484802051
"6319_1",0.020328235878931785
"5229_3",0.14901099619349717
"466_9",0.9702115884995182
"8693_2",0.6561482808722742
"2952_10",0.7278696290797646
"1128_1",0.2074076079916734
"3975_10",0.5417119724135329
"11365_10",0.5805384946358113
"2074_9",0.8244093445843135
"9768_10",0.8349943669546913
"4895_1",0.14657210572678417
"5726_10",0.998041751482855
"9993_10",0.8511062663197213
"11319_2",0.6160099497802775
"10561_2",0.13571747595115063
"5455_8",0.6951676293130217
"10684_3",0.29834255792842207
"3652_3",0.5797873500836072
"7825_1",0.12900356145518474
"8806_1",0.20246261762014292
"275_10",0.6403049176606339
"2246_1",0.028816447427007317
"11968_2",0.12909712948363344
"2528_1",0.6978506757270742
"8491_8",0.9311123887887582
"13_1",0.291068500137271
"4530_8",0.5330246776623676
"5207_3",0.18346923665651615
"11648_10",0.9254886315800088
"8260_1",0.1530475444608448
"10730_10",0.9381412134836014
"10402_3",0.3412263774407683
"8077_1",0.07466095604342311
"8598_8",0.8642497367060008
"2809_3",0.010154150503448424
"12490_10",0.9862228217598923
"1447_9",0.9573554672247023
"1605_3",0.46996216294473264
"2311_4",0.12022718915154366
"3235_9",0.7800425425740187
"5725_10",0.9113884395370582
"9025_10",0.9675496796779751
"6049_9",0.5154966686894438
"4803_10",0.9797500119878327
"191_9",0.9992235566543993
"420_3",0.9285502166336389
"5238_2",0.490488009364153
"1280_9",0.9801914816344686
"9408_4",0.2273391311044844
"819_1",0.15568383822017123
"1656_4",0.438770917623773
"9964_3",0.1579106168854008
"10404_4",0.6157062544465047
"12369_10",0.844470698647044
"6423_1",0.19900041466288454
"9942_8",0.8660654296514613
"1519_1",0.12268824861668569
"100_10",0.8074097028366736
"3216_10",0.8211172002571128
"3909_10",0.2925721138376151
"5034_7",0.9605089727821152
"14_8",0.9881448288614942
"5891_3",0.1985064334920914
"8496_10",0.9639844118543459
"7429_1",0.05613552159961357
"9457_1",0.14509594130073658
"9602_8",0.6687547396726335
"4198_1",0.04388150204695699
"154_2",0.24007743288497335
"5070_2",0.2873887159765657
"4207_8",0.9934993615922135
"7758_8",0.6508131110750477
"4439_9",0.9465236508510639
"12042_1",0.15245265616630257
"7244_1",0.08434709679559897
"6854_1",0.31974823989822815
"11932_10",0.8987585599570577
"4151_10",0.809745737652687
"7265_1",0.08381298461922672
"10272_7",0.9566472173991178
"4256_4",0.11775649299654439
"1225_7",0.679437593865127
"956_10",0.8590123904821297
"6389_2",0.2197985323118827
"1365_4",0.07887075656058681
"4752_7",0.8628378823962506
"276_10",0.9712911322759148
"8766_9",0.787782561293977
"11225_10",0.9043230842911962
"6920_1",0.45947637018616344
"11536_1",0.014308052653440921
"1923_9",0.9034590899304384
"11460_10",0.9587270285039674
"10054_7",0.8956139201263456
"10845_1",0.06846214287771338
"10231_4",0.2860118376079416
"9430_8",0.7877387951373589
"3226_2",0.07300833671638994
"4298_3",0.418711748915946
"10635_4",0.13794749722325492
"10567_4",0.15914541890262465
"5460_10",0.8018696122678917
"7310_7",0.8961466793260328
"10330_2",0.10675880962158998
"5151_9",0.9804907749265729
"11_3",0.7864392020315774
"1448_8",0.5939612764860713
"10130_8",0.469345192451345
"2199_3",0.05367199561143923
"1761_10",0.9054096823805222
"2782_1",0.036766710914347814
"7618_10",0.8941247073562841
"85_10",0.8010132885316466
"5730_3",0.040981828890764696
"3641_1",0.5346969170107762
"8190_9",0.9888411057463149
"9533_10",0.9793376712107084
"9508_1",0.13415421744413275
"237_8",0.947354396589393
"3981_7",0.8146161962083834
"7194_9",0.679857156068614
"10584_8",0.6346928607149701
"248_2",0.259983953964027
"8358_4",0.05605016991114927
"1218_1",0.2911968909137821
"4191_10",0.6502908839987902
"3090_8",0.8787927421260627
"11923_2",0.11620557192332029
"1640_8",0.8579159499687133
"9972_3",0.1813594963030605
"11818_4",0.6182461982152877
"4350_10",0.9825893639558879
"877_10",0.619686783597303
"10017_8",0.661478464921983
"7975_10",0.8424508653545649
"8436_1",0.1927445958582918
"6024_7",0.5997619555911193
"3112_1",0.4244578954914447
"951_10",0.9164611079966398
"1622_1",0.22603623043968618
"191_3",0.1117865533070626
"5669_1",0.041102767533198976
"1891_4",0.07029966268617267
"12173_9",0.7111079014294085
"7887_7",0.8825809324704827
"3256_10",0.5082091570622456
"5419_1",0.12792390738145115
"7635_1",0.02336553773008826
"8297_2",0.1389159935338874
"7137_8",0.905350497135292
"7562_3",0.34476347299481264
"9944_1",0.013553060365424467
"4288_1",0.018621944606893502
"8087_1",0.5351307407471434
"4771_10",0.9458128540050643
"10482_10",0.9103629558464549
"5324_10",0.6851308469472971
"3080_1",0.4091755926128987
"10923_7",0.4234347998725251
"1753_7",0.9633962313171366
"317_10",0.9293431048048739
"12474_8",0.8378255120917877
"773_8",0.8586475742258864
"388_1",0.24392288867939324
"12141_2",0.37481427029883607
"5667_1",0.950607190372439
"1071_9",0.9561567104475225
"2897_10",0.9521186569205715
"9481_4",0.44952002294633386
"12025_1",0.0598917995172036
"8879_7",0.32667482210295967
"5683_1",0.03774058195958075
"7026_1",0.14406899104995086
"2439_1",0.05204401060830545
"3631_7",0.8784337842712717
"1650_9",0.42495308419473754
"5378_7",0.8899566064333098
"9745_1",0.01981885999678999
"11563_8",0.908325322232523
"299_8",0.9975890302603144
"9471_2",0.22473028331840794
"1866_1",0.4269717398199351
"2639_4",0.1655284545282978
"5122_1",0.09131083892460362
"12341_7",0.8575857826765714
"2936_8",0.9776566977207308
"8647_10",0.9512354677557382
"4255_9",0.8970612910446655
"7262_8",0.33061832192973745
"8413_10",0.5114062956075618
"10080_1",0.40592492411620057
"3973_1",0.4700614304824739
"8752_9",0.852896010538294
"4018_2",0.06849911816466984
"7669_1",0.02487928639561581
"10421_4",0.15921020368859318
"7854_8",0.7294202411423948
"162_8",0.3604812523006093
"11614_9",0.8226801159751217
"11343_8",0.8580532548412649
"1708_7",0.19081739560201155
"7115_4",0.5598744831592956
"10498_10",0.3177298133790817
"2944_8",0.6441092796452584
"10474_3",0.26222097545244966
"1263_1",0.1889703759985946
"1693_4",0.8178772452318757
"9600_9",0.25496160428218845
"11173_2",0.09968319241959346
"3961_2",0.12993280528606765
"8011_1",0.5297203158012731
"7386_8",0.30176812533396963
"8787_8",0.9423434370946483
"12349_9",0.5605701507194453
"1776_4",0.33212870703764036
"5885_4",0.7420100433593873
"220_4",0.16304491321588413
"5547_8",0.9594853684243533
"2853_1",0.27646000707459756
"2157_2",0.3509189812061989
"11667_2",0.3740388538115223
"194_7",0.9869164811807986
"1633_1",0.01540117993637388
"6897_2",0.027589848566759327
"11568_2",0.11704512280610041
"9219_1",0.6440286660249536
"477_8",0.6998043957284417
"8980_3",0.3975313864049675
"4612_10",0.9115125967293007
"8030_10",0.8361803532956941
"1846_8",0.9752257834314
"2786_8",0.9116308333522541
"2634_1",0.1077258224824747
"3110_8",0.5816578641098924
"11587_8",0.8596255018665355
"11262_8",0.3635635401082451
"5680_7",0.43543346147936285
"4583_4",0.17003763445815864
"1451_1",0.44635890882403567
"4244_4",0.07961840489097258
"6176_4",0.0016518729652598859
"8851_10",0.6274680283545159
"908_9",0.954578265690726
"7494_9",0.2829096968622497
"8061_3",0.3391032227244499
"789_1",0.41835595842905543
"2374_7",0.7043909881495531
"11225_3",0.2041540962618819
"4467_4",0.2688080239840665
"8516_10",0.4835109255008445
"4121_10",0.9850551548348698
"10267_7",0.8213549078694606
"6040_8",0.4191251012925109
"8338_7",0.6052105536889753
"2903_7",0.8356902576855566
"6662_9",0.9187750018207579
"5333_10",0.915068407285637
"7470_4",0.05828664712690079
"8813_1",0.5685513580754988
"4514_3",0.6094002768069563
"9584_7",0.5237241377498368
"11706_8",0.8894572577270017
"11538_8",0.5875301402650245
"4210_1",0.16297606621789726
"8984_1",0.08239125281993277
"3431_4",0.24929786046045446
"4973_10",0.7723363677621838
"12260_1",0.14410871650882381
"4267_10",0.9542806072605774
"9906_9",0.9966937053633468
"670_7",0.9335323532366975
"6270_3",0.006346788796155777
"5164_4",0.5633925290080856
"9741_2",0.04286282074596567
"3761_8",0.7324169578339031
"2651_2",0.4028196039064588
"7448_10",0.9467379832999433
"7184_9",0.8980255583767026
"1313_9",0.7790361422232185
"10654_8",0.9263080223824065
"7151_1",0.02653447271110738
"2320_10",0.9023049734618014
"12033_7",0.633127407058682
"6429_1",0.011952104375804525
"1420_4",0.7448178930358895
"3002_7",0.8367559036556983
"1299_1",0.46984246861508305
"7897_9",0.9891450421564328
"1529_4",0.008644376206352345
"9760_2",0.1265132265096666
"11318_1",0.040492869067453585
"2217_3",0.13258712062545625
"11641_2",0.12403202373522988
"7238_10",0.7733724898459303
"7710_8",0.8765609419224635
"12011_8",0.8206655002570937
"4495_7",0.9821320433240481
"11144_4",0.3144065116574401
"5625_2",0.008272798824482844
"2926_7",0.30929104575890637
"8538_8",0.7007215597507465
"8875_10",0.8039710902738717
"10881_10",0.9348946367825778
"1662_7",0.9248113473461957
"4560_9",0.829957930682384
"6714_4",0.04631466688585244
"9059_10",0.9168081268383149
"6631_10",0.7792080521493328
"8520_1",0.4022645729934824
"918_4",0.56729465826145
"3102_10",0.695734225031159
"3611_2",0.11221327187295552
"8434_10",0.8162390478448157
"681_7",0.8585470878943107
"7386_4",0.12417745414097915
"7566_9",0.3399791590294996
"10110_10",0.7657436688845667
"10486_10",0.645848065983103
"1492_3",0.5871314702032974
"11823_1",0.46727622049067474
"2331_9",0.9447646743504665
"2200_2",0.39385508313429685
"9547_1",0.3271866823087126
"785_2",0.034919311915859695
"5101_4",0.2714505136625709
"5657_10",0.7822089851933269
"6902_7",0.6365163700958764
"1490_9",0.7185215987655447
"7148_9",0.9809167504919932
"7387_8",0.8083197142547033
"8277_9",0.7600866814326587
"6912_7",0.9779139959858956
"170_2",0.8211805908946098
"7702_10",0.9406609645065133
"4393_3",0.04047813721947858
"2608_3",0.6104517819144195
"4931_8",0.9829617844061057
"10589_10",0.5122476666744146
"8623_4",0.08828843466365177
"6057_2",0.03434434230705982
"2704_9",0.9468826480208398
"1790_2",0.705078070890947
"12370_1",0.05626666481469242
"159_1",0.12252267067595224
"343_9",0.9966975070831716
"2128_9",0.9347942946818623
"11181_8",0.979545617437947
"11775_10",0.8295481525916569
"3514_10",0.93514751087005
"6993_2",0.08584503406993964
"2866_9",0.15815251198248934
"1000_9",0.6433977735740825
"11772_7",0.4628192093180262
"3355_9",0.19194191363500956
"8519_8",0.7366195501936889
"7879_3",0.2681399709424642
"4332_10",0.779788857929995
"5403_1",0.0743304002491565
"1514_7",0.3463528657911784
"7904_1",0.07004421650491204
"10550_2",0.38284723343405835
"11442_10",0.9124450619840802
"2821_3",0.31012267520066317
"5766_1",0.016523092812825876
"8061_9",0.9556228024259185
"2166_1",0.030350800131993316
"6206_1",0.0740067263161681
"11124_2",0.028209837204715347
"7625_10",0.7518079436885774
"90_9",0.5612595766574597
"7959_10",0.8599148160828967
"7029_10",0.7885203316734585
"779_8",0.9969038056622033
"1101_4",0.04030846114559004
"11189_4",0.1331444655275915
"9790_4",0.32607961189006873
"10861_1",0.28163735946387286
"5902_2",0.6313305291690343
"9545_10",0.47803495781506555
"3730_1",0.040691631766115226
"4951_9",0.975792029873438
"3295_1",0.27685263471764965
"9495_2",0.2985699038896676
"2876_1",0.234417773541406
"2796_1",0.20798183565830197
"10338_3",0.27935618732121437
"10913_7",0.29146334559469167
"4685_2",0.003968882669832235
"11586_1",0.29300798294776953
"4904_7",0.35517242994252524
"7110_7",0.543806267491543
"2086_4",0.42132298862841716
"7372_7",0.9367230816803331
"135_9",0.9962123132523458
"7038_3",0.8933893081446257
"1119_2",0.15678754427865793
"5057_8",0.6603808441912505
"3479_10",0.9683966266755016
"6489_8",0.986372256640323
"4910_8",0.9009188818846772
"5979_10",0.7194693185671285
"11304_1",0.36774846302601955
"2102_9",0.845873268481634
"8048_1",0.07931210893617657
"12153_7",0.9395177956197898
"4832_8",0.5933844186390879
"3079_9",0.776094891420211
"8254_2",0.0624590467798821
"7981_7",0.6879299567432271
"611_1",0.07943471809140476
"307_10",0.963736050533452
"8861_3",0.2626209879682961
"4635_4",0.6124282114902656
"6197_7",0.8960345206799761
"6739_3",0.2599629261594732
"8588_9",0.6869194986230914
"8461_7",0.25992958808463007
"10089_1",0.18889392470000785
"2609_7",0.5570765575433795
"1418_3",0.5961463861824451
"2661_10",0.8599378538067218
"1253_9",0.6430161059178318
"8815_9",0.8969828770644956
"9867_8",0.9074813719340049
"2155_1",0.09738285992100963
"12259_4",0.07449638373710255
"11224_3",0.22141410551010962
"4781_1",0.1111915402396674
"4354_9",0.9891860765072453
"9629_9",0.7231371119567619
"3629_9",0.780702901638902
"6445_10",0.9300225876956124
"9526_10",0.9659653247132127
"5138_2",0.16272134406083605
"349_10",0.9083652142078671
"2099_7",0.5123956018792537
"4411_1",0.2150413440363111
"8127_3",0.03285952840573258
"5225_8",0.9184286308323152
"7970_3",0.05172801036279111
"5688_7",0.48563238332642755
"12099_3",0.4402329296486424
"6020_4",0.504429305469588
"3892_8",0.5534371445506209
"2098_8",0.9480061255669813
"4851_7",0.9430057790056614
"10967_10",0.828331193734036
"6230_4",0.30921960655030273
"2211_2",0.28870220750206865
"11978_10",0.8193318912635568
"8802_1",0.12002204595449248
"11010_3",0.17130814735217542
"10083_2",0.8136266567718367
"5588_10",0.22504767398281644
"958_10",0.4755762601616923
"6771_4",0.3879348701196337
"6767_9",0.6166158102277219
"7302_10",0.8260810809663155
"5324_3",0.10888706278264217
"7737_10",0.9816124559419145
"8603_10",0.42964649015570344
"3029_7",0.9955698093197164
"8640_2",0.09466657193552362
"2139_1",0.0675323841093793
"6305_10",0.9350350132408035
"6884_7",0.8188612396024979
"5534_8",0.5223166083020981
"7619_8",0.5941288955229
"10057_8",0.6249758051491552
"972_7",0.8556884576434529
"6245_8",0.6891593962032041
"6627_7",0.9047392293657677
"3621_10",0.38521370964434287
"2290_4",0.7173100848255624
"24_4",0.8007790102686185
"5689_1",0.07847278290297054
"6497_4",0.22284217583808957
"12405_4",0.9033216126817022
"11720_7",0.6741577092372337
"10088_1",0.3762691862766047
"9258_9",0.9635582077429504
"354_4",0.7697461562876013
"4770_10",0.7392309194690214
"1035_3",0.40502760759526796
"739_1",0.044582521142609445
"6267_7",0.8851482238701806
"1562_8",0.8991592427196438
"1438_1",0.06713678013565968
"281_8",0.8708467855774248
"1818_1",0.7215630194492061
"3943_3",0.43750212992671095
"8116_4",0.6881545935742179
"6984_1",0.24885600268242167
"5330_4",0.12758888568281887
"8821_8",0.955980696994233
"10484_10",0.9762696550353946
"1886_4",0.06724327928258762
"7943_2",0.8442871863983484
"6438_7",0.9636249945796345
"8931_10",0.8723476767504583
"10538_10",0.7153529441735021
"534_10",0.9039463447327477
"7329_2",0.0053842631162036615
"6614_2",0.24644436112458035
"710_10",0.925927258933406
"3120_4",0.39391160655770874
"9046_1",0.04135556997456419
"5638_2",0.10183354119969928
"2455_4",0.04479737307096448
"2652_3",0.5206216772252373
"11006_4",0.1606980396138052
"5065_3",0.06278400835572688
"9805_10",0.8973703216460293
"7092_8",0.9801565594023549
"1735_10",0.7422323309292154
